name,brand,category,price_inr,original_price_inr,discount_percent,rating,total_reviews,image_url,ajio_url,platform
AVANOVA Men High-Rise Baggy Fit Jeans,AVANOVA,Clothing,640,640,68,4.5,364,https://dummyjson.com/image/400x400/282828/ffffff?text=AVANOVA%20Men%20Hig,https://www.ajio.com/avanova-men-high-rise-baggy-fit-jeans/p/702122939_blue?,ajio
Calvin Klein Jeans Men Slim Fit Jeans with 5-Pocket Styling,Calvin Klein Jeans,Clothing,7519,7519,6,4.5,33,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-slim-fit-jeans-with-5-pocket-styling/p/702764539_blue?,ajio
SNITCH Men Washed Mid-Rise Jeans,SNITCH,Clothing,1399,1399,30,5,445,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Wash,https://www.ajio.com/snitch-men-washed-mid-rise-jeans/p/703124749_blue?,ajio
LEVI'S Men Lightly Washed 513 Straight Jeans,LEVI'S,Clothing,1302,1302,58,5,61,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Ligh,https://www.ajio.com/levi-s-men-lightly-washed-513-straight-jeans/p/469800798_midindigo?,ajio
Calvin Klein Jeans Men Mid-Wash Mid-Rise Slim Jeans,Calvin Klein Jeans,Clothing,8217,8217,40,4.5,44,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-wash-mid-rise-slim-jeans/p/702433170_blue?,ajio
LEVI'S Men Mid-Wash 517 Bootcut Jeans,LEVI'S,Clothing,1056,1056,68,5,25,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Mid-,https://www.ajio.com/levi-s-men-mid-wash-517-bootcut-jeans/p/469800846_midindigo?,ajio
JOHN PLAYERS JEANS Men Light-Wash Skinny Fit Jeans,JOHN PLAYERS JEANS,Clothing,600,600,60,4.5,27,https://dummyjson.com/image/400x400/282828/ffffff?text=JOHN%20PLAYERS%20JE,https://www.ajio.com/john-players-jeans-men-light-wash-skinny-fit-jeans/p/443099978_olivegreen?,ajio
Calvin Klein Jeans Men Mid-Wash Mid-Rise Skinny Jeans,Calvin Klein Jeans,Clothing,5999,5999,40,4,198,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-wash-mid-rise-skinny-jeans/p/702433335_blue?,ajio
DNMX Women Lightly Washed Straight Jeans,DNMX,Clothing,560,560,49,4,356,https://dummyjson.com/image/400x400/282828/ffffff?text=DNMX%20Women%20Ligh,https://www.ajio.com/dnmx-women-lightly-washed-straight-jeans/p/443104611_mediumblue?,ajio
LEVI'S Men Lightly Washed 517 Bootcut Jeans,LEVI'S,Clothing,1386,1386,58,4,96,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Ligh,https://www.ajio.com/levi-s-men-lightly-washed-517-bootcut-jeans/p/469800858_darkindigo?,ajio
Calvin Klein Jeans Men Washed Mid-Rise Jeans,Calvin Klein Jeans,Clothing,6119,6119,32,5,75,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-washed-mid-rise-jeans/p/703090910_blue?,ajio
POSHAX Men Lightly Washed Relaxed Fit Mid-Rise Baggy Jeans,POSHAX,Clothing,600,600,88,4,67,https://dummyjson.com/image/400x400/282828/ffffff?text=POSHAX%20Men%20Ligh,https://www.ajio.com/poshax-men-lightly-washed-relaxed-fit-mid-rise-baggy-jeans/p/700754419_blue?,ajio
AVANOVA Men Mid-Rise Relaxed Jeans,AVANOVA,Clothing,576,576,68,4,120,https://dummyjson.com/image/400x400/282828/ffffff?text=AVANOVA%20Men%20Mid,https://www.ajio.com/avanova-men-mid-rise-relaxed-jeans/p/701885509_blue?,ajio
Calvin Klein Jeans Men Heavily Washed Distressed 90S Straight Jeans,Calvin Klein Jeans,Clothing,8423,8423,20,4.5,348,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-heavily-washed-distressed-90s-straight-jeans/p/469760966_babylonsun?,ajio
Rockwell Men Heavily Washed Baggy Relaxed Jeans,Rockwell,Clothing,779,779,74,4,29,https://dummyjson.com/image/400x400/282828/ffffff?text=Rockwell%20Men%20He,https://www.ajio.com/rockwell-men-heavily-washed-baggy-relaxed-jeans-/p/701345225_blue?,ajio
M MODDY Women Washed High-Rise Baggy Jeans,M MODDY,Clothing,720,720,64,4.5,43,https://dummyjson.com/image/400x400/282828/ffffff?text=M%20MODDY%20Women%20W,https://www.ajio.com/m-moddy-women-washed-high-rise-baggy-jeans/p/702717999_blue?,ajio
Calvin Klein Jeans Men Mid-Rise Straight Jeans,Calvin Klein Jeans,Clothing,7199,7199,20,4,37,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-rise-straight-jeans/p/703126652_blue?,ajio
Buda Jeans Co Men Lightly-Washed Relaxed Fit Jeans,Buda Jeans Co,Clothing,840,840,79,4.5,409,https://dummyjson.com/image/400x400/282828/ffffff?text=Buda%20Jeans%20Co%20M,https://www.ajio.com/buda-jeans-co-men-lightly-washed-relaxed-fit-jeans/p/702285088_beige?,ajio
KOTTY Women High Rise Straight Wide Clean Jeans,KOTTY,Clothing,660,660,67,5,452,https://dummyjson.com/image/400x400/282828/ffffff?text=KOTTY%20Women%20Hig,https://www.ajio.com/kotty-women-high-rise-straight-wide-clean-jeans/p/701261048_black?,ajio
Calvin Klein Jeans Men Mid-Wash Mid-Rise Skinny Jeans,Calvin Klein Jeans,Clothing,8847,8847,44,4,235,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-wash-mid-rise-skinny-jeans/p/702433391_blue?,ajio
Buda Jeans Co Men Lightly-Washed Straight Fit Jeans,Buda Jeans Co,Clothing,700,700,72,4,450,https://dummyjson.com/image/400x400/282828/ffffff?text=Buda%20Jeans%20Co%20M,https://www.ajio.com/buda-jeans-co-men-lightly-washed-straight-fit-jeans/p/702373691_black?,ajio
AVANOVA Men High-Rise Baggy Fit Jeans with Slash Pocket,AVANOVA,Clothing,640,640,68,4,379,https://dummyjson.com/image/400x400/282828/ffffff?text=AVANOVA%20Men%20Hig,https://www.ajio.com/avanova-men-high-rise-baggy-fit-jeans-with-slash-pocket/p/702122939_black?,ajio
Calvin Klein Jeans Men Washed Mid-Rise Jeans,Calvin Klein Jeans,Clothing,6119,6119,32,4,434,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-washed-mid-rise-jeans/p/703091330_blue?,ajio
AVANOVA Men Mid-Wash Slim Fit Jeans,AVANOVA,Clothing,634,634,67,4.5,384,https://dummyjson.com/image/400x400/282828/ffffff?text=AVANOVA%20Men%20Mid,https://www.ajio.com/avanova-men-mid-wash-slim-fit-jeans-/p/702191080_black?,ajio
M MODDY Women Straight Fit High-Rise Solid Clean Jeans with 5-Pocket Styling,M MODDY,Clothing,680,680,66,4,416,https://dummyjson.com/image/400x400/282828/ffffff?text=M%20MODDY%20Women%20S,https://www.ajio.com/m-moddy-women-straight-fit-high-rise-solid-clean-jeans-with-5-pocket-styling/p/701449150_blue?,ajio
Calvin Klein Jeans Men Mid-Washed Straight Fit Jeans,Calvin Klein Jeans,Clothing,7359,7359,8,4,376,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-washed-straight-fit-jeans/p/703245151_blue?,ajio
LEVI'S Men Lightly Washed 513 Straight Jeans,LEVI'S,Clothing,1766,1766,43,4.5,246,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Ligh,https://www.ajio.com/levi-s-men-lightly-washed-513-straight-jeans/p/469800792_darkindigo?,ajio
Rockwell Men Acid-Wash Baggy Relaxed Jeans,Rockwell,Clothing,779,779,74,4,420,https://dummyjson.com/image/400x400/282828/ffffff?text=Rockwell%20Men%20Ac,https://www.ajio.com/rockwell-men-acid-wash-baggy-relaxed-jeans-/p/701345225_grey?,ajio
Calvin Klein Jeans Men Clean Mid-Rise Relaxed Jeans,Calvin Klein Jeans,Clothing,5999,5999,40,4.5,144,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-clean-mid-rise-relaxed-jeans/p/702433121_blue?,ajio
SNITCH Men Relaxed Fit Jeans with 5-Pocket Styling,SNITCH,Clothing,1399,1399,59,4.5,145,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Rela,https://www.ajio.com/snitch-men-relaxed-fit-jeans-with-5-pocket-styling-/p/700210097_blue?,ajio
DNMX Men Mid-Wash Slim Fit Jeans,DNMX,Clothing,394,394,70,4,347,https://dummyjson.com/image/400x400/282828/ffffff?text=DNMX%20Men%20Mid-Wa,https://www.ajio.com/dnmx-men-mid-wash-slim-fit-jeans/p/443082263_ltblue?,ajio
Calvin Klein Jeans Men Lightly Washed Skinny Fit Jeans,Calvin Klein Jeans,Clothing,5972,5972,37,5,360,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-lightly-washed-skinny-fit-jeans/p/469760964_brooklynblues?,ajio
The Indian Garage Co Men Lightly Washed Slim Fit Mid-Rise Jeans,The Indian Garage Co,Clothing,600,600,70,4,28,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-men-lightly-washed-slim-fit-mid-rise-jeans/p/460789305_black?,ajio
JOHN PLAYERS JEANS Straight Fit Jeans with Fleece Lining for Heavy Winter,JOHN PLAYERS JEANS,Clothing,850,850,66,5,182,https://dummyjson.com/image/400x400/282828/ffffff?text=JOHN%20PLAYERS%20JE,https://www.ajio.com/john-players-jeans-straight-fit-jeans-with-fleece-lining-for-heavy-winter/p/443096175_mediumblue?,ajio
Calvin Klein Jeans Men Mid-Wash Mid-Rise Slim Jeans,Calvin Klein Jeans,Clothing,9479,9479,40,4.5,170,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-wash-mid-rise-slim-jeans/p/702433442_blue?,ajio
The Indian Garage Co Men Lightly Washed Slim Fit Mid-Rise Jeans,The Indian Garage Co,Clothing,705,705,70,4,402,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-men-lightly-washed-slim-fit-mid-rise-jeans/p/469618784_navy?,ajio
JOHN PLAYERS JEANS Men Mid-Rise Straight Jeans,JOHN PLAYERS JEANS,Clothing,764,764,49,5,46,https://dummyjson.com/image/400x400/282828/ffffff?text=JOHN%20PLAYERS%20JE,https://www.ajio.com/john-players-jeans-men-mid-rise-straight-jeans/p/443112065_darkolive?,ajio
Calvin Klein Jeans Men Mid Rise Skinny Jeans,Calvin Klein Jeans,Clothing,4740,4740,50,4,118,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-rise-skinny-jeans/p/702035994_grey?,ajio
JDY BY ONLY Lightly Washed Skinny Fit Jeans,JDY BY ONLY,Clothing,255,255,85,4.5,108,https://dummyjson.com/image/400x400/282828/ffffff?text=JDY%20BY%20ONLY%20Lig,https://www.ajio.com/jdy-by-only-lightly-washed-skinny-fit-jeans/p/441697477_darkblue?,ajio
KOTTY Men Low Rise Baggy Clean Jeans,KOTTY,Clothing,600,600,70,4.5,82,https://dummyjson.com/image/400x400/282828/ffffff?text=KOTTY%20Men%20Low%20R,https://www.ajio.com/kotty-men-low-rise-baggy-clean-jeans/p/701329079_black?,ajio
Calvin Klein Jeans Men Mid-Rise Relaxed Fit Jeans,Calvin Klein Jeans,Clothing,7499,7499,25,4,127,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-rise-relaxed-fit-jeans/p/702787935_blue?,ajio
JOHN PLAYERS JEANS Straight Fit Jeans with Fleece Lining for Heavy Winter,JOHN PLAYERS JEANS,Clothing,796,796,66,4,371,https://dummyjson.com/image/400x400/282828/ffffff?text=JOHN%20PLAYERS%20JE,https://www.ajio.com/john-players-jeans-straight-fit-jeans-with-fleece-lining-for-heavy-winter/p/443096177_navy?,ajio
TRUE FADES Men Mid-Wash Straight Denim Jeans,TRUE FADES,Clothing,640,640,68,4,422,https://dummyjson.com/image/400x400/282828/ffffff?text=TRUE%20FADES%20Men%20,https://www.ajio.com/true-fades-men-mid-wash-straight-denim-jeans-/p/703150821_navy?,ajio
Calvin Klein Jeans Men Washed Mid-Rise Jeans,Calvin Klein Jeans,Clothing,6399,6399,20,4,84,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-washed-mid-rise-jeans/p/703091020_blue?,ajio
Highlander Men Mid Rise Flexi Waist Jeans,Highlander,Clothing,832,832,68,4,246,https://dummyjson.com/image/400x400/282828/ffffff?text=Highlander%20Men%20,https://www.ajio.com/highlander-men-mid-rise-flexi-waist-jeans/p/702126595_grey?,ajio
Buda Jeans Co Women Washed Relaxed Jeans,Buda Jeans Co,Clothing,850,850,66,5,235,https://dummyjson.com/image/400x400/282828/ffffff?text=Buda%20Jeans%20Co%20W,https://www.ajio.com/buda-jeans-co-women-washed-relaxed-jeans/p/702851387_green?,ajio
Calvin Klein Jeans Men Mid-Wash Mid-Rise Straight Jeans,Calvin Klein Jeans,Clothing,8217,8217,40,5,129,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-wash-mid-rise-straight-jeans/p/702433209_blue?,ajio
KOTTY Men Cotton Jeans,KOTTY,Clothing,600,600,70,4.5,80,https://dummyjson.com/image/400x400/282828/ffffff?text=KOTTY%20Men%20Cotto,https://www.ajio.com/kotty-men-cotton-jeans-/p/701063129_blue?,ajio
BEN MARTIN Men Light Washed Baggy High-Rise Mid-Wash Jeans,BEN MARTIN,Clothing,870,870,71,5,424,https://dummyjson.com/image/400x400/282828/ffffff?text=BEN%20MARTIN%20Men%20,https://www.ajio.com/ben-martin-men-light-washed-baggy-high-rise-mid-wash-jeans/p/700429007_blue?,ajio
Calvin Klein Jeans Men Washed Mid-Rise Jeans,Calvin Klein Jeans,Clothing,7199,7199,20,4.5,202,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-washed-mid-rise-jeans/p/703091220_blue?,ajio
U.S. Polo Assn. Lightly Washed Straight Fit Jeans,U.S. Polo Assn.,Clothing,1624,1624,35,4.5,249,https://dummyjson.com/image/400x400/282828/ffffff?text=U.S.%20Polo%20Assn.,https://www.ajio.com/u-s-polo-assn-lightly-washed-straight-fit-jeans/p/469279449_blue?,ajio
The Indian Garage Co Lightly Washed Slim Fit Jeans,The Indian Garage Co,Clothing,570,570,70,5,160,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-lightly-washed-slim-fit-jeans/p/469264627_lightblue?,ajio
Calvin Klein Jeans Men Lightly Washed Straight Jeans,Calvin Klein Jeans,Clothing,8217,8217,40,4,365,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-lightly-washed-straight-jeans/p/703358932_grey?,ajio
LEVI'S Men Washed Mid-Rise Jeans,LEVI'S,Clothing,2519,2519,40,5,285,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Wash,https://www.ajio.com/levi-s-men-washed-mid-rise-jeans/p/702671490_blue?,ajio
DNMX Men Straight Fit Jeans,DNMX,Clothing,799,799,0,4.5,332,https://dummyjson.com/image/400x400/282828/ffffff?text=DNMX%20Men%20Straig,https://www.ajio.com/dnmx-men-straight-fit-jeans/p/443088333_offwhite?,ajio
Calvin Klein Jeans Men Lean Straight 4-Way Jeans,Calvin Klein Jeans,Clothing,8999,8999,40,5,151,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-lean-straight-4-way-jeans/p/469730811_black?,ajio
TRUE FADES Men Low-Rise Straight Jeans,TRUE FADES,Clothing,640,640,68,4,211,https://dummyjson.com/image/400x400/282828/ffffff?text=TRUE%20FADES%20Men%20,https://www.ajio.com/true-fades-men-low-rise-straight-jeans/p/703003139_blue?,ajio
XEE Men Mid Rise Baggy Jeans,XEE,Clothing,875,875,65,4,201,https://dummyjson.com/image/400x400/282828/ffffff?text=XEE%20Men%20Mid%20Ris,https://www.ajio.com/xee-men-mid-rise-baggy-jeans/p/701901607_white?,ajio
Calvin Klein Jeans Men Mid-Rise Tapered Fit Jeans,Calvin Klein Jeans,Clothing,7799,7799,40,5,404,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-rise-tapered-fit-jeans/p/702577961_black?,ajio
The Indian Garage Co Men Acid-Wash Straight Fit Jeans,The Indian Garage Co,Clothing,720,720,70,4,73,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-men-acid-wash-straight-fit-jeans/p/442468566_grey?,ajio
The Indian Garage Co Men Mid-Wash Bootcut Mid-Rise Jeans,The Indian Garage Co,Clothing,735,735,70,4.5,394,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-men-mid-wash-bootcut-mid-rise-jeans/p/469572972_black?,ajio
Calvin Klein Jeans Men Straight Fit Fixed Waist Jeans,Calvin Klein Jeans,Clothing,12641,12641,40,4,11,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-straight-fit-fixed-waist-jeans/p/702410586_charcoal?,ajio
LEVI'S Women 724 Mid-Wash Straight Jeans,LEVI'S,Clothing,1170,1170,55,4.5,302,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Women%2072,https://www.ajio.com/levi-s-women-724-mid-wash-straight-jeans/p/469800958_darkindigo?,ajio
AVANOVA Men Mid-Rise Relaxed Jeans,AVANOVA,Clothing,576,576,68,4,147,https://dummyjson.com/image/400x400/282828/ffffff?text=AVANOVA%20Men%20Mid,https://www.ajio.com/avanova-men-mid-rise-relaxed-jeans/p/701885509_black?,ajio
Calvin Klein Jeans Men Mid-Wash Straight Jeans,Calvin Klein Jeans,Clothing,8217,8217,40,4.5,372,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-wash-straight-jeans/p/703358836_blue?,ajio
Buda Jeans Co Women High-Rise Wide-Leg Jeans,Buda Jeans Co,Clothing,850,850,66,4,401,https://dummyjson.com/image/400x400/282828/ffffff?text=Buda%20Jeans%20Co%20W,https://www.ajio.com/buda-jeans-co-women-high-rise-wide-leg-jeans/p/702780514_cream?,ajio
SNITCH Men Mid-Rise Relaxed Fit Jeans,SNITCH,Clothing,1699,1699,50,4,37,https://dummyjson.com/image/400x400/282828/ffffff?text=SNITCH%20Men%20Mid-,https://www.ajio.com/snitch-men-mid-rise-relaxed-fit-jeans/p/700460612_blue?,ajio
Calvin Klein Jeans Men Clean Mid-Rise Skinny Jeans,Calvin Klein Jeans,Clothing,8999,8999,40,4.5,424,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-clean-mid-rise-skinny-jeans/p/702433381_black?,ajio
KOTTY Men Low Rise Straight Clean Jeans,KOTTY,Clothing,600,600,70,4.5,266,https://dummyjson.com/image/400x400/282828/ffffff?text=KOTTY%20Men%20Low%20R,https://www.ajio.com/kotty-men-low-rise-straight-clean-jeans/p/701329110_black?,ajio
TRUE FADES Men Low-Rise Straight Jeans,TRUE FADES,Clothing,640,640,68,4.5,112,https://dummyjson.com/image/400x400/282828/ffffff?text=TRUE%20FADES%20Men%20,https://www.ajio.com/true-fades-men-low-rise-straight-jeans/p/703002948_grey?,ajio
V-MART Men Mid-Rise Skinny Jeans,V-MART,Clothing,703,703,12,4.5,159,https://dummyjson.com/image/400x400/282828/ffffff?text=V-MART%20Men%20Mid-,https://www.ajio.com/v-mart-men-mid-rise-skinny-jeans/p/703048737_black?,ajio
DNMX Women Lightly Washed High-Rise Wide-Leg Jeans,DNMX,Clothing,560,560,49,4,320,https://dummyjson.com/image/400x400/282828/ffffff?text=DNMX%20Women%20Ligh,https://www.ajio.com/dnmx-women-lightly-washed-high-rise-wide-leg-jeans/p/443103721_mediumblue?,ajio
LEVI'S Men Lightly Washed 511 Slim Fit Jeans,LEVI'S,Clothing,1092,1092,58,5,164,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Men%20Ligh,https://www.ajio.com/levi-s-men-lightly-washed-511-slim-fit-jeans/p/442429429_indigo?,ajio
Calvin Klein Jeans Men Mid Rise Skinny Jeans,Calvin Klein Jeans,Clothing,6446,6446,32,4.5,93,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-rise-skinny-jeans/p/703002811_black?,ajio
Masterly Weft Men Straight Fit Jeans with 5-Pocket Styling,Masterly Weft,Clothing,660,660,67,5,270,https://dummyjson.com/image/400x400/282828/ffffff?text=Masterly%20Weft%20M,https://www.ajio.com/masterly-weft-men-straight-fit-jeans-with-5-pocket-styling-/p/701982150_black?,ajio
POSHAX Men Lightly Washed Relaxed Fit Mid-Rise Baggy Jeans,POSHAX,Clothing,600,600,88,5,229,https://dummyjson.com/image/400x400/282828/ffffff?text=POSHAX%20Men%20Ligh,https://www.ajio.com/poshax-men-lightly-washed-relaxed-fit-mid-rise-baggy-jeans/p/700754419_black?,ajio
Calvin Klein Jeans Men Washed Mid-Rise Straight Jeans,Calvin Klein Jeans,Clothing,8279,8279,8,4.5,439,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-washed-mid-rise-straight-jeans/p/703126788_blue?,ajio
LEVI'S Women Lightly Washed High-Rise 726 Flared Jeans,LEVI'S,Clothing,1386,1386,58,4,189,https://dummyjson.com/image/400x400/282828/ffffff?text=LEVI'S%20Women%20Li,https://www.ajio.com/levi-s-women-lightly-washed-high-rise-726-flared-jeans/p/469800973_darkindigo?,ajio
The Indian Garage Co Lightly Washed Slim Fit Mid-Rise Jeans,The Indian Garage Co,Clothing,690,690,70,5,215,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-lightly-washed-slim-fit-mid-rise-jeans/p/460789301_blue?,ajio
Calvin Klein Jeans Men Lightly Washed Skinny Fit Jeans,Calvin Klein Jeans,Clothing,5055,5055,40,4.5,198,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-lightly-washed-skinny-fit-jeans/p/469760965_vintagerinse?,ajio
TRUE FADES Men Low-Rise Straight Jeans,TRUE FADES,Clothing,640,640,68,4,401,https://dummyjson.com/image/400x400/282828/ffffff?text=TRUE%20FADES%20Men%20,https://www.ajio.com/true-fades-men-low-rise-straight-jeans/p/703002580_white?,ajio
U.S. Polo Assn. Women Mid-Wash Wide-Leg Jeans,U.S. Polo Assn.,Clothing,2377,2377,18,5,75,https://dummyjson.com/image/400x400/282828/ffffff?text=U.S.%20Polo%20Assn.,https://www.ajio.com/u-s-polo-assn-women-mid-wash-wide-leg-jeans/p/469647051_blue?,ajio
Calvin Klein Jeans Men Mid-Rise 5PKT 90S Tapered Jeans,Calvin Klein Jeans,Clothing,6119,6119,32,4.5,384,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-rise-5pkt-90s-tapered-jeans/p/469760962_washedbone?,ajio
QNIM Men Lightly Washed Relaxed Cargo Jeans,QNIM,Clothing,700,700,86,4.5,96,https://dummyjson.com/image/400x400/282828/ffffff?text=QNIM%20Men%20Lightl,https://www.ajio.com/qnim-men-lightly-washed-relaxed-cargo-jeans-/p/703026064_navy?,ajio
BEWAKOOF Men Baggy Fit Acid Wash Mid-Rise Jeans,BEWAKOOF,Clothing,1199,1199,65,4.5,236,https://dummyjson.com/image/400x400/282828/ffffff?text=BEWAKOOF%20Men%20Ba,https://www.ajio.com/bewakoof-men-baggy-fit-acid-wash-mid-rise-jeans/p/702075108_brown?,ajio
Calvin Klein Jeans Men Heavily Washed Straight Jeans,Calvin Klein Jeans,Clothing,7559,7559,16,4,195,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-heavily-washed-straight-jeans/p/703162450_blue?,ajio
JOHN PLAYERS JEANS Men Lightly Washed Slim Fit Jeans,JOHN PLAYERS JEANS,Clothing,450,450,70,4,292,https://dummyjson.com/image/400x400/282828/ffffff?text=JOHN%20PLAYERS%20JE,https://www.ajio.com/john-players-jeans-men-lightly-washed-slim-fit-jeans/p/443100559_black?,ajio
KOTTY Low-Rise Relaxed Fit Jeans,KOTTY,Clothing,600,600,70,4,41,https://dummyjson.com/image/400x400/282828/ffffff?text=KOTTY%20Low-Rise%20,https://www.ajio.com/kotty-low-rise-relaxed-fit-jeans/p/466646391_blue?,ajio
Calvin Klein Jeans Men Mid-Rise Mid-Wash Tapered Jeans,Calvin Klein Jeans,Clothing,5439,5439,32,4.5,358,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-mid-rise-mid-wash-tapered-jeans/p/702391039_blue?,ajio
Lee Cooper Men Mid-Wash Distressed Slim Fit Jeans,Lee Cooper,Clothing,647,647,70,4.5,11,https://dummyjson.com/image/400x400/282828/ffffff?text=Lee%20Cooper%20Men%20,https://www.ajio.com/lee-cooper-men-mid-wash-distressed-slim-fit-jeans/p/443281435_ltblue?,ajio
ZAYSH Men Straight Mid-Rise Relaxed Clean Jeans with 5-Pocket Styling,ZAYSH,Clothing,537,537,57,4,61,https://dummyjson.com/image/400x400/282828/ffffff?text=ZAYSH%20Men%20Strai,https://www.ajio.com/zaysh-men-straight-mid-rise-relaxed-clean-jeans-with-5-pocket-styling/p/701480637_blue?,ajio
Calvin Klein Jeans Men Relaxed Fit Mid-Rise Jeans,Calvin Klein Jeans,Clothing,9799,9799,2,4.5,253,https://dummyjson.com/image/400x400/282828/ffffff?text=Calvin%20Klein%20Je,https://www.ajio.com/calvin-klein-jeans-men-relaxed-fit-mid-rise-jeans/p/703188342_blue?,ajio
The Indian Garage Co Men Lightly Washed Distressed Straight Mid-Rise Jeans,The Indian Garage Co,Clothing,750,750,70,4,127,https://dummyjson.com/image/400x400/282828/ffffff?text=The%20Indian%20Gara,https://www.ajio.com/the-indian-garage-co-men-lightly-washed-distressed-straight-mid-rise-jeans/p/442809137_blue?,ajio
